ano,mes,dia,hora,angulo,intensidade,uwind,vwind
2022,01,21,10,050,2.57222,-1.9704,-1.6534
2022,01,21,11,350,1.028888,0.1787,-1.0133
2022,01,21,12,130,2.57222,-1.9704,1.6534
2022,01,21,13,090,3.601108,-3.6011,-0.0
2022,01,21,14,130,5.6588840000000005,-4.335,3.6375
2022,01,21,15,130,5.14444,-3.9409,3.3068
2022,01,21,16,130,6.173328,-4.729,3.9681
2022,01,21,17,130,6.687772,-5.1231,4.2988
2022,01,21,18,130,7.202216,-5.5172,4.6295
2022,01,21,19,130,6.173328,-4.729,3.9681
2022,01,21,20,140,7.202216,-4.6295,5.5172
2022,01,21,21,140,5.14444,-3.3068,3.9409
2022,01,21,22,150,3.601108,-1.8006,3.1187
2022,01,21,23,120,4.115552,-3.5642,2.0578
2022,01,22,00,120,5.14444,-4.4552,2.5722
2022,01,22,01,100,6.687772,-6.5862,1.1613
2022,01,22,02,100,7.202216,-7.0928,1.2507
2022,01,22,03,110,6.173328,-5.801,2.1114
2022,01,22,04,110,4.115552,-3.8674,1.4076
2022,01,22,05,120,2.57222,-2.2276,1.2861
2022,01,22,06,100,4.115552,-4.053,0.7147
2022,01,22,07,140,2.57222,-1.6534,1.9704
2022,01,22,08,100,3.086664,-3.0398,0.536
2022,01,22,09,110,1.543332,-1.4503,0.5279
2022,01,22,10,070,2.057776,-1.9337,-0.7038
2022,01,22,11,080,2.57222,-2.5331,-0.4467
2022,01,22,12,360,2.57222,-0.0,-2.5722
