uwind_sbgl,vwind_sbgl,uwind_sbrj,vwind_sbrj,uwind_niteroi,vwind_niteroi
-1.1,-0.26999998,-1.99,-0.51,-1.43,-0.37
-0.82,-0.21,-1.68,-0.37,-1.2099999,-0.29
-0.52,-0.17,-1.38,-0.28,-0.94,-0.22
-0.41,-0.12,-1.24,-0.24,-0.75,-0.16
-0.35999998,-0.12,-1.17,-0.26,-0.59999996,-0.14999999
-0.32,-0.19999999,-1.0799999,-0.34,-0.96999997,-0.21
-0.21,-0.22999999,-0.9,-0.29,-0.84,-0.17999999
-0.14,-0.34,-0.78,-0.32999998,-0.75,-0.25
-0.04,-0.45999998,-0.59999996,-0.45999998,-0.65999997,-0.39
0.02,-0.48999998,-0.45999998,-0.47,-0.56,-0.37
0.089999996,-0.52,-0.32,-0.39,-0.39999998,-0.32
0.089999996,-0.59,-0.26999998,-0.38,-0.37,-0.35
0.19999999,-1.14,-0.19,-0.87,-0.25,-0.84
-0.22,-1.16,-0.71999997,-1.16,-0.38,-0.91999996
-0.39,-1.31,-0.90999997,-1.5,-0.45,-1.0699999
-0.56,-1.4,-1.02,-1.64,-0.45999998,-1.04
-0.76,-1.3,-1.22,-1.4399999,-0.63,-0.89
-0.91999996,-1.2099999,-1.43,-1.26,-0.84999996,-0.83
-1.18,-0.96999997,-1.75,-1.03,-1.16,-0.69
-1.51,-0.64,-2.1399999,-0.77,-1.54,-0.47
-1.93,-0.21,-2.81,-0.37,-1.99,-0.22
-1.77,0.13,-2.83,0.06,-1.8299999,-0.04
-1.35,0.04,-2.37,-0.13,-1.5999999,-0.099999994
-1.17,-0.099999994,-2.1299999,-0.35999998,-1.51,-0.22
-1.03,-0.16,-1.9399999,-0.42,-1.41,-0.26999998
-0.78,-0.19,-1.67,-0.38,-1.2099999,-0.29
-0.52,-0.21,-1.41,-0.38,-1.0,-0.28
-0.44,-0.24,-1.3199999,-0.39999998,-0.9,-0.34
-0.29999998,-0.22999999,-1.09,-0.37,-0.71999997,-0.34
-0.22999999,-0.24,-0.96,-0.26,-0.59999996,-0.32999998
-0.19,-0.32999998,-0.90999997,-0.31,-0.5,-0.39
-0.12,-0.44,-0.79999995,-0.42999998,-0.37,-0.48
-0.06,-0.53,-0.69,-0.53999996,-0.26,-0.53999996
-0.07,-0.55,-0.66999996,-0.58,-0.75,-0.57
-0.099999994,-0.63,-0.71999997,-0.64,-0.79999995,-0.63
-0.07,-0.68,-0.69,-0.59999996,-0.78,-0.62
-0.42,-1.05,-1.22,-0.87,-0.84999996,-0.90999997
-0.65999997,-0.9,-1.52,-0.96999997,-1.02,-0.84
-0.62,-0.96999997,-1.43,-1.25,-0.90999997,-0.82
-0.83,-0.85999995,-1.53,-1.18,-1.04,-0.62
-1.16,-0.5,-1.79,-0.7,-1.3199999,-0.37
-1.4699999,-0.19999999,-2.1599998,-0.31,-1.5899999,-0.17999999
-1.6999999,0.049999997,-2.44,-0.099999994,-1.8399999,0.07
-1.99,0.22,-2.83,0.03,-2.1599998,0.21
-2.33,0.21,-3.47,0.02,-2.49,0.06
-2.22,0.01,-3.59,-0.17,-2.32,-0.14999999
-2.06,-0.089999996,-3.46,-0.42,-2.1299999,-0.19999999
-1.81,-0.11,-3.1399999,-0.48999998,-1.9799999,-0.19
-1.1,-0.08,-2.2,-0.38,-1.52,-0.19
-0.71,-0.13,-1.73,-0.38,-1.1999999,-0.28
-0.51,-0.19999999,-1.4399999,-0.42999998,-0.94,-0.35
-0.42,-0.31,-1.28,-0.55,-0.82,-0.47
-0.29999998,-0.41,-1.0799999,-0.69,-0.66999996,-0.56
-0.19,-0.44,-0.88,-0.65999997,-0.52,-0.56
-0.12,-0.44,-0.75,-0.56,-0.41,-0.52
-0.089999996,-0.42999998,-0.71999997,-0.48999998,-0.37,-0.48999998
-0.06,-0.48,-0.69,-0.52,-0.32999998,-0.53
0.02,-0.48999998,-0.59,-0.55,-0.22999999,-0.53999996
0.12,-0.58,-0.39,-0.65,-0.14,-0.62
0.17,-0.69,-0.29,-0.66999996,-0.45,-0.78
0.42,-1.15,0.02,-1.06,-0.11,-1.01
0.14,-1.13,-0.28,-1.23,-0.21,-0.97999996
0.099999994,-1.17,-0.32,-1.4,-0.089999996,-0.94
-0.06,-1.12,-0.44,-1.3399999,-0.089999996,-0.81
-0.29,-0.89,-0.69,-0.88,-0.29999998,-0.57
-0.59,-0.47,-1.06,-0.22999999,-0.56,-0.26
-0.95,-0.08,-1.5,0.25,-0.88,0.089999996
-1.25,0.21,-1.88,0.48999998,-1.17,0.39999998
-1.51,0.52,-2.25,0.71,-1.5799999,0.53
-1.6899999,0.64,-2.75,0.84999996,-1.8399999,0.34
-1.79,0.22999999,-3.0,0.17,-1.9599999,-0.03
-1.5999999,0.01,-2.78,-0.19999999,-1.8,-0.13
-1.13,-0.08,-2.2,-0.32,-1.4599999,-0.17
-0.88,-0.17999999,-1.89,-0.42,-1.24,-0.26999998
-0.59,-0.22999999,-1.55,-0.48,-0.96999997,-0.32
-0.42999998,-0.25,-1.3399999,-0.53,-0.77,-0.32999998
-0.37,-0.24,-1.1999999,-0.51,-0.68,-0.29999998
-0.24,-0.24,-0.97999996,-0.45999998,-0.53,-0.32999998
-0.14999999,-0.21,-0.84,-0.32999998,-0.39999998,-0.28
-0.14999999,-0.24,-0.84,-0.32,-0.89,-0.28
-0.07,-0.35999998,-0.71,-0.48,-0.79999995,-0.45
0.02,-0.34,-0.56,-0.47,-0.69,-0.45
0.07,-0.47,-0.42,-0.55,-0.59999996,-0.51
0.089999996,-0.51,-0.39,-0.48,-0.58,-0.47
0.21,-0.87,-0.29,-0.74,-0.39,-0.71
-0.25,-0.71999997,-0.9,-0.84999996,-0.64,-0.56
-0.55,-0.56,-1.25,-0.91999996,-0.87,-0.37
-0.59999996,-0.17999999,-1.25,-0.56,-0.88,-0.07
-0.93,0.56,-1.5799999,0.29,-1.17,0.48
-1.4699999,1.16,-2.23,0.91999996,-1.66,0.95
-2.11,1.38,-2.99,1.1,-2.29,1.12
-2.6699998,1.0799999,-3.62,0.78,-2.8899999,0.83
-2.9299998,0.82,-4.0899997,0.45,-2.98,0.53999996
-2.53,0.17,-4.0,0.0,-2.55,0.07
-2.28,-0.099999994,-3.79,-0.32999998,-2.3,-0.099999994
-2.21,-0.29,-3.75,-0.64,-2.25,-0.25
-1.88,-0.29,-3.3,-0.7,-2.08,-0.29
-1.4599999,-0.21,-2.75,-0.56,-1.8199999,-0.24
-1.23,-0.29,-2.45,-0.58,-1.65,-0.37
-0.84,-0.31,-1.9499999,-0.59999996,-1.3199999,-0.42
-0.5,-0.32,-1.4699999,-0.62,-0.98999995,-0.45
-0.34,-0.31,-1.2099999,-0.61,-0.78,-0.45
-0.21,-0.26,-0.97999996,-0.5,-0.53,-0.31
-0.12,-0.26,-0.81,-0.45,-0.34,-0.28
-0.049999997,-0.31,-0.68,-0.51,-0.22999999,-0.34
-0.07,-0.45,-0.64,-0.63,-0.59,-0.59999996
-0.01,-0.55,-0.45999998,-0.76,-0.39999998,-0.77
0.04,-0.78,-0.39,-0.90999997,-0.34,-0.95
0.06,-1.3299999,-0.37,-1.4599999,-0.26,-1.28
-0.089999996,-1.56,-0.53999996,-1.87,-0.34,-1.41
-0.17999999,-1.6999999,-0.57,-2.05,-0.35,-1.4599999
-0.17,-1.43,-0.48,-1.5699999,-0.31,-1.11
-0.39,-1.3,-0.7,-1.11,-0.47,-1.11
-0.83,-1.23,-1.26,-0.88,-0.71,-1.03
-1.3199999,-1.09,-1.87,-0.69,-1.1999999,-0.75
-1.65,-0.59,-2.34,-0.17999999,-1.66,-0.049999997
-1.9699999,-0.06,-2.8899999,0.26,-2.24,0.37
-2.36,0.29,-3.73,0.44,-2.48,0.16
-2.47,-0.24,-3.8899999,-0.52,-2.3899999,-0.35999998
-2.27,-0.53,-3.62,-1.02,-2.23,-0.56
-1.62,-0.53,-2.78,-0.96999997,-1.78,-0.58
-1.09,-0.52,-2.1599998,-0.87,-1.42,-0.58
-0.61,-0.42999998,-1.5699999,-0.71999997,-1.06,-0.56
-0.42,-0.35999998,-1.28,-0.61,-0.82,-0.5
-0.39999998,-0.38,-1.22,-0.53,-0.72999996,-0.48999998
-0.37,-0.48,-1.1999999,-0.59,-0.65,-0.56
-0.19999999,-0.63,-0.96,-0.7,-0.45999998,-0.66999996
0.02,-0.66999996,-0.58,-0.7,-0.22999999,-0.68
0.089999996,-0.71,-0.38,-0.71999997,-0.14,-0.7
0.099999994,-0.75,-0.29999998,-0.74,-0.089999996,-0.7
0.089999996,-0.97999996,-0.26999998,-0.98999995,-0.39999998,-0.98999995
0.11,-1.0699999,-0.24,-1.01,-0.35,-1.03
0.13,-1.91,-0.25,-1.9499999,-0.26,-1.61
0.01,-2.11,-0.35999998,-2.34,-0.19999999,-1.8399999
0.19,-2.75,-0.099999994,-3.22,0.06,-2.4199998
0.63,-3.36,0.48999998,-3.9599998,0.52,-2.9199998
1.24,-3.84,1.16,-4.18,1.13,-3.3799999
1.3,-3.53,1.25,-3.6899998,1.2099999,-3.22
0.96999997,-2.8999999,0.9,-2.9299998,0.91999996,-2.7
0.35999998,-2.24,0.13,-2.24,0.32,-2.1499999
-0.59999996,-1.5,-0.82,-1.64,-0.65999997,-1.36
-0.93,0.06,-1.41,-0.01,-0.98999995,-0.11
-1.02,-0.16,-1.49,-0.29,-1.11,-0.29
-0.96999997,-0.34,-1.5999999,-0.42,-1.1999999,-0.44
-0.72999996,-0.69,-1.4399999,-0.9,-0.95,-0.82
-0.45,-0.81,-1.0699999,-1.15,-0.55,-0.95
-0.25,-0.90999997,-0.75,-1.13,-0.34,-0.97999996
-0.06,-1.02,-0.42999998,-1.11,-0.21,-1.04
0.11,-1.11,-0.16,-1.14,-0.089999996,-1.11
0.17999999,-1.24,-0.03,-1.29,-0.01,-1.24
0.24,-1.4,0.089999996,-1.53,0.06,-1.37
0.31,-1.55,0.26,-1.74,0.13,-1.5
0.45,-1.56,0.51,-1.74,0.26999998,-1.5
0.55,-1.4699999,0.71,-1.65,0.38,-1.4
0.53,-1.75,0.71999997,-2.02,0.35,-1.66
0.56,-1.9599999,0.71999997,-2.19,0.34,-1.79
0.9,-3.11,1.09,-3.5,0.59,-2.9099998
0.85999995,-3.1499999,1.06,-3.6999998,0.71999997,-2.99
1.23,-3.82,1.56,-4.61,1.1,-3.61
1.65,-4.36,2.1399999,-5.38,1.62,-4.08
2.27,-4.58,2.76,-5.39,2.21,-4.18
2.8799999,-3.82,3.9499998,-3.36,2.74,-3.77
4.8599997,3.99,5.83,6.3999996,4.74,2.61
3.6699998,7.1299996,4.2999997,8.139999,3.84,7.16
2.8999999,5.04,3.6999998,6.27,3.11,5.41
2.29,4.21,3.25,5.48,2.48,4.08
1.79,1.74,2.79,2.51,1.9699999,1.9799999
0.59,0.21,1.49,1.01,0.85999995,0.29
0.94,1.03,1.87,1.5999999,1.06,1.02
1.3299999,1.66,2.21,2.4299998,1.52,1.53
1.38,2.04,2.19,2.73,1.4499999,2.01
1.1999999,1.26,1.87,1.79,1.35,1.4499999
1.5,1.4,2.29,2.1399999,1.49,1.25
1.55,0.9,2.46,1.48,1.5799999,0.76
1.36,0.87,2.3799999,1.4499999,1.41,0.62
1.24,0.51,2.21,1.14,1.3399999,0.31
1.3199999,0.16,2.3,0.45999998,1.4599999,-0.03
0.76,-0.17999999,1.55,0.19999999,0.90999997,-0.29
0.31,-0.25,0.98999995,0.16,0.42,-0.32
0.31,-0.31,1.05,0.19,0.45,-0.35999998
1.04,-0.48999998,1.89,0.02,1.31,-0.59
2.1699998,0.88,3.08,1.41,2.23,0.42
2.56,1.78,3.5,2.32,2.59,1.37
2.58,1.8399999,3.54,2.29,2.72,1.66
2.71,2.25,3.78,2.7,2.95,2.1399999
2.79,2.73,3.9199998,3.1799998,3.05,2.6
2.86,2.97,4.0099998,3.46,3.1,2.85
2.74,2.77,3.86,3.23,3.02,2.6699998
2.44,2.3899999,3.49,2.82,2.69,2.3
1.73,1.74,2.71,2.22,1.91,1.63
0.81,0.48999998,1.63,1.04,0.87,0.48999998
0.59,0.24,1.3,0.76,0.63,0.26
0.56,0.08,1.22,0.61,0.58,0.08
0.51,-0.12,1.15,0.39,0.53999996,-0.14
0.41,-0.25,1.01,0.21,0.41,-0.29
0.34,-0.31,0.91999996,0.08,0.32999998,-0.35999998
0.32,-0.32999998,0.87,-0.01,0.31,-0.37
0.29999998,-0.34,0.84,-0.11,0.29,-0.38
0.31,-0.35999998,0.83,-0.19,0.26999998,-0.35999998
0.26999998,-0.29999998,0.76,-0.14,0.24,-0.32
0.22,-0.29999998,0.69,-0.17999999,0.19,-0.32999998
0.14,-0.37,0.56,-0.24,0.11,-0.39999998
0.089999996,-0.48999998,0.39,-0.5,0.049999997,-0.48999998
0.099999994,-0.57,0.35999998,-0.71,0.06,-0.53999996
0.06,-1.28,0.35,-1.61,0.02,-1.31
-0.12,-1.02,0.19999999,-1.54,-0.06,-0.95
-0.78999996,-0.45,-0.56,-0.82,-0.53,-0.32
-1.38,-0.14999999,-1.24,-0.14,-1.16,0.08
-1.62,-0.13,-1.5999999,-0.02,-1.42,0.21
-1.9499999,0.71,-2.11,0.76,-1.7199999,0.95
-1.81,0.78999996,-2.09,0.94,-1.68,1.09
-1.66,0.66999996,-2.0,0.95,-1.6899999,0.84
-2.3799999,0.76,-2.8999999,1.09,-2.29,0.66999996
-2.6799998,0.94,-3.83,1.4,-2.61,0.7
-1.89,0.35,-3.09,0.51,-1.75,0.26
-1.39,0.089999996,-2.56,0.02,-1.49,0.06
-0.9,-0.04,-1.9499999,-0.24,-1.13,-0.07
-0.61,-0.12,-1.55,-0.38,-0.88,-0.17999999
-0.48999998,-0.16,-1.38,-0.42999998,-0.72999996,-0.25
-0.45,-0.21,-1.3299999,-0.45999998,-0.66999996,-0.28
-0.31,-0.25,-1.1899999,-0.5,-0.48999998,-0.26
-0.22,-0.22999999,-1.04,-0.45999998,-0.35,-0.21
-0.21,-0.22999999,-1.02,-0.42999998,-0.35,-0.21
-0.17999999,-0.29999998,-0.96999997,-0.5,-0.32999998,-0.29
-0.14,-0.35999998,-0.90999997,-0.56,-0.29999998,-0.35999998
-0.07,-0.38,-0.79999995,-0.57,-0.24,-0.38
0.03,-0.44,-0.56,-0.55,-0.12,-0.45
0.089999996,-0.57,-0.48,-0.52,-0.089999996,-0.53999996
0.049999997,-0.93,-0.55,-0.88,-0.37,-0.81
-0.42999998,-1.04,-1.11,-1.22,-0.65,-0.93
-0.64,-1.42,-1.26,-1.76,-0.71,-1.25
-0.81,-1.79,-1.3299999,-2.04,-0.76,-1.55
-0.76,-2.1,-1.23,-2.1,-0.7,-1.76
-0.76,-1.8199999,-1.23,-1.6899999,-0.65999997,-1.4499999
-0.93,-1.11,-1.4399999,-0.75,-0.89,-0.71
-1.24,-0.31,-1.78,0.19,-1.29,0.03
-1.76,0.7,-2.45,1.1999999,-1.81,0.81
-1.5699999,1.17,-2.51,1.65,-1.56,1.04
-1.26,0.68,-2.19,0.93,-1.43,0.62
-1.12,0.41,-2.09,0.56,-1.41,0.38
-0.77,0.26999998,-1.68,0.35,-1.03,0.26
-0.35999998,0.22,-1.14,0.22999999,-0.53999996,0.24
-0.14,0.19999999,-0.82,0.21,-0.24,0.17999999
-0.02,-0.03,-0.59,-0.13,-0.16,0.01
0.02,-0.13,-0.38,-0.29999998,-0.13,-0.099999994
0.08,-0.17,-0.12,-0.31,-0.08,-0.17999999
0.25,-0.099999994,0.28,-0.08,0.089999996,-0.11
0.34,0.03,0.55,0.19999999,0.21,0.01
0.34,0.01,0.65,0.17999999,0.24,0.049999997
0.29999998,-0.14999999,0.68,-0.03,0.21,-0.08
0.39,-0.28,0.78999996,-0.03,0.32999998,-0.089999996
0.61,-0.07,1.06,0.39999998,0.48999998,0.12
0.88,0.24,1.39,0.76,0.78,0.39
0.93,0.28,1.42,0.42,0.96,0.52
0.77,0.03,1.22,-0.22,0.94,0.26999998
0.84,0.13,1.3299999,-0.099999994,1.0,0.31
0.90999997,0.75,1.4499999,0.69,0.98999995,0.85999995
0.81,1.5699999,1.3399999,1.7199999,0.85999995,1.5799999
0.71,2.29,1.1899999,2.56,0.75,2.19
0.58,2.75,1.04,3.07,0.62,2.53
0.34,2.9299998,0.78,3.3899999,0.29999998,2.6499999
0.12,1.9399999,0.42,2.76,0.02,1.75
-0.089999996,0.69,0.12,1.13,-0.06,0.68
-0.14,0.41,0.07,0.7,-0.13,0.39
-0.06,0.32999998,0.13,0.53999996,-0.089999996,0.29999998
0.08,0.28,0.29999998,0.45999998,0.06,0.26
0.17999999,0.29,0.39999998,0.52,0.17,0.31
0.24,0.22999999,0.45999998,0.47,0.22999999,0.26999998
0.26999998,0.099999994,0.53,0.28,0.26999998,0.14
0.26,-0.01,0.57,0.07,0.28,0.02
0.56,-0.06,0.97999996,-0.01,0.78,0.0
0.88,-0.31,1.39,-0.37,0.96999997,-0.26
0.84999996,-0.55,1.36,-0.71999997,0.94,-0.51
0.81,-0.64,1.3199999,-0.88,0.93,-0.55
0.32,-0.19999999,0.65999997,-0.48999998,0.57,-0.19999999
0.84,-0.51,1.26,-0.81,0.88,-0.39999998
0.81,-0.74,1.1999999,-1.13,0.79999995,-0.58
0.68,-0.9,1.0699999,-1.3299999,0.71999997,-0.63
0.14999999,-0.59,0.45999998,-1.14,0.25,-0.29
-0.29999998,-0.02,-0.03,-0.42,-0.08,0.19999999
-0.63,0.66999996,-0.35999998,0.62,-0.38,0.83
-0.93,1.36,-0.72999996,1.64,-0.65,1.43
-1.3299999,2.01,-1.25,2.45,-1.04,1.93
-1.73,2.33,-1.8199999,2.8,-1.4499999,2.1299999
-2.01,2.3899999,-2.31,2.85,-1.78,2.1299999
-1.64,1.6899999,-2.37,2.4099998,-1.56,1.54
-0.96,0.65999997,-1.67,0.96,-0.98999995,0.59999996
-0.97999996,0.59,-1.6999999,0.85999995,-1.0799999,0.53
-0.9,0.39999998,-1.68,0.65,-1.16,0.38
-0.71,0.14,-1.4699999,0.24,-0.96999997,0.11
-0.61,0.099999994,-1.3399999,0.12,-0.76,0.07
-0.48,0.049999997,-1.1999999,0.04,-0.68,0.02
-0.39999998,-0.089999996,-1.0799999,-0.17,-0.94,-0.14999999
-0.29,-0.32,-0.93,-0.55,-0.75,-0.42999998
-0.19999999,-0.37,-0.78,-0.65999997,-0.7,-0.5
-0.13,-0.42,-0.65,-0.59999996,-0.66999996,-0.48
-0.37,-0.63,-0.94,-0.63,-0.78999996,-0.52
-0.45,-0.51,-1.05,-0.25,-0.75,-0.35999998
-0.42999998,-0.58,-1.11,-0.25,-0.78,-0.39
-0.45999998,-0.84,-1.16,-0.41,-0.74,-0.58
-0.39999998,-0.96,-1.09,-0.59,-0.69,-0.71999997
-0.22,-0.94,-0.84,-0.71999997,-0.39999998,-0.71999997
-0.45,-1.15,-1.06,-1.13,-0.42999998,-0.84
-0.53,-1.42,-1.14,-1.49,-0.35999998,-1.05
-0.39,-1.89,-1.01,-1.93,-0.29999998,-1.42
0.04,-2.21,-0.59,-2.1699998,-0.089999996,-1.76
0.19,-2.1499999,-0.45,-2.08,-0.08,-1.79
-0.14,-1.81,-0.75,-1.8499999,-0.52,-1.53
-1.06,-1.12,-1.5699999,-1.35,-1.41,-0.93
-1.36,-0.01,-2.07,-0.22,-1.5799999,-0.22
-1.43,-0.22,-2.2,-0.52,-1.6999999,-0.45
-1.2099999,-0.58,-1.9699999,-0.90999997,-1.49,-0.76
-0.75,-0.7,-1.4599999,-1.06,-1.02,-0.87
-0.38,-0.68,-0.94,-1.01,-0.56,-0.83
-0.17999999,-0.82,-0.61,-1.01,-0.31,-0.84999996
0.0,-0.98999995,-0.29999998,-1.11,-0.19,-0.96999997
0.19,-1.12,-0.01,-1.17,-0.02,-1.0699999
0.24,-1.1999999,0.089999996,-1.24,0.04,-1.15
0.28,-1.3,0.17,-1.38,0.08,-1.25
0.35,-1.3299999,0.28,-1.43,0.14999999,-1.26
0.42999998,-1.41,0.41,-1.54,0.21,-1.3399999
0.45999998,-1.48,0.48999998,-1.63,0.26,-1.42
0.53999996,-1.5899999,0.64,-1.8399999,0.35,-1.5
0.7,-1.9399999,0.83,-2.19,0.45999998,-1.75
1.05,-2.95,1.26,-3.36,0.78,-2.73
0.89,-3.06,1.0699999,-3.59,0.77,-2.81
1.0,-3.55,1.25,-4.24,0.96999997,-3.35
1.4499999,-3.9199998,1.8,-4.81,1.38,-3.6399999
1.9399999,-3.8,2.51,-4.58,1.8299999,-3.54
2.2,-3.57,2.7,-3.99,2.24,-3.12
3.85,0.69,5.2799997,2.3999999,3.52,-0.12
4.44,6.18,5.3599997,7.16,4.49,5.69
4.08,5.31,5.06,5.91,4.16,5.49
2.87,3.3999999,4.0699997,4.5899997,3.03,3.4199998
2.07,2.22,3.31,3.47,2.1599998,1.9499999
2.1299999,1.73,3.3,2.76,2.21,1.75
1.8,1.68,2.8,2.7,1.91,1.64
1.49,1.6999999,2.28,2.71,1.5999999,1.8199999
1.43,1.76,2.1599998,2.6599998,1.4599999,1.77
1.23,1.78,1.8199999,2.7,1.23,1.75
0.96,1.55,1.56,2.26,1.06,1.52
1.03,1.24,1.6899999,1.8,1.0699999,1.2099999
1.1999999,1.11,1.91,1.4599999,1.28,0.96
1.1,0.71,1.8,1.0799999,1.0799999,0.58
0.90999997,0.38,1.5799999,0.89,0.93,0.32
0.78,0.17,1.35,0.69,1.0699999,0.08
0.44,-0.04,0.75,0.53999996,0.68,-0.26999998
0.81,-0.21,1.12,0.32999998,0.84999996,-0.45
0.85999995,0.44,1.03,1.04,0.96999997,0.25
0.28,1.09,0.21,1.78,0.52,1.02
-0.41,1.28,-0.64,1.9399999,-0.19999999,1.3399999
-0.84,1.52,-1.14,2.1399999,-0.66999996,1.56
-1.39,1.6999999,-1.81,2.3,-1.22,1.7199999
-1.86,1.9,-2.5,2.36,-1.68,1.81
-2.02,1.93,-2.83,2.26,-1.89,1.8
-2.08,1.91,-2.95,2.24,-2.01,1.75
-2.12,1.56,-2.96,1.8399999,-2.06,1.39
-2.37,1.11,-3.34,1.22,-2.27,1.0
-2.81,0.51,-4.13,0.32,-2.75,0.42999998
-2.71,0.28,-4.19,0.0,-2.7,0.22
-1.9599999,-0.08,-3.3899999,-0.38,-2.1299999,-0.06
-1.6999999,-0.31,-3.05,-0.71999997,-1.93,-0.24
-1.92,-0.26,-3.36,-0.61,-2.1399999,-0.25
-1.5699999,-0.22999999,-2.97,-0.55,-2.0,-0.22
-1.26,-0.32,-2.54,-0.69,-1.77,-0.35999998
-1.02,-0.32999998,-2.25,-0.68,-1.5799999,-0.39999998
-0.42,-0.11,-1.49,-0.34,-1.09,-0.12
-0.24,0.01,-1.25,-0.07,-0.87,0.099999994
-0.21,-0.01,-1.22,-0.049999997,-0.77,0.08
-0.089999996,-0.19999999,-1.06,-0.35999998,-0.62,-0.25
-0.21,-0.13,-0.93,-0.24,-0.66999996,-0.06
-0.32,-0.28,-1.06,-0.14,-0.71,-0.14999999
-0.9,-0.32,-1.79,-0.01,-0.96999997,-0.28
-0.77,-0.58,-1.55,-0.19,-0.79999995,-0.41
-0.76,-0.39,-1.48,0.26999998,-0.65999997,-0.11
-0.48,0.11,-1.0799999,0.96999997,-0.37,0.48
-0.52,0.93,-1.03,1.64,-0.37,1.24
-0.65999997,1.4699999,-1.17,2.1299999,-0.59999996,1.62
-1.1,1.87,-1.67,2.54,-1.0,1.8299999
-1.87,2.49,-2.53,3.1,-1.6899999,2.22
-2.0,2.9299998,-2.82,3.49,-1.92,2.51
-1.54,2.3899999,-2.4099998,2.9299998,-1.51,2.0
-0.29999998,0.48,-0.61,0.58,-0.22999999,0.31
-0.38,-0.32999998,-0.61,-0.57,-0.29,-0.31
-0.35,-0.7,-0.48999998,-1.1,-0.26999998,-0.65999997
-0.42999998,-1.1899999,-0.52,-1.8299999,-0.39,-1.3199999
-0.14999999,-1.09,-0.14,-1.75,-0.22,-1.3299999
-0.02,-0.97999996,-0.02,-1.5699999,-0.14,-1.16
-0.089999996,-0.78999996,-0.14999999,-1.28,-0.14999999,-0.90999997
0.049999997,-0.74,-0.01,-1.11,-0.089999996,-0.96
0.29999998,-0.63,0.39,-1.0,0.34,-0.71
0.63,-0.72999996,0.88,-0.94,0.68,-0.59999996
0.31,-0.56,0.51,-0.56,0.38,-0.41
0.32,-0.53,0.45,-0.44,0.19999999,-0.38
0.29999998,0.21,0.7,0.53,0.58,0.5
0.16,0.11,0.39999998,0.26999998,0.35,0.44
0.39,0.02,0.61,-0.26,0.38,0.29999998
-0.17999999,-0.62,-0.17,-1.2099999,0.13,-0.39
-0.57,-0.96,-0.61,-1.7199999,-0.29,-0.71999997
0.14999999,-0.84,0.39999998,-1.63,0.089999996,-0.82
-0.02,-0.51,0.17,-1.43,0.29,-0.39
-0.39999998,-1.0,-0.41,-1.9799999,-0.21,-0.63
-0.65,-2.31,-0.77,-3.28,-0.56,-1.8299999
-0.9,-2.06,-0.9,-2.1699998,-0.78,-1.8299999
-0.48,0.91999996,-0.51,1.4399999,-0.66999996,0.72999996
-0.16,1.73,-0.22,2.1399999,-0.26999998,1.87
-0.19,0.90999997,-0.21,1.4399999,-0.32,1.0
-0.17,0.66999996,-0.17999999,1.14,-0.29,0.71
-0.11,0.39,-0.08,0.71999997,-0.25,0.44
-0.17,0.24,-0.17999999,0.45999998,-0.25,0.26999998
-0.19,0.08,-0.21,0.14999999,-0.29999998,0.08
-0.06,0.12,0.0,0.14999999,-0.17,0.17999999
0.19999999,0.19,0.39999998,0.31,0.24,0.24
0.19999999,0.07,0.42,0.22999999,0.34,0.17999999
0.089999996,-0.07,0.28,0.08,0.11,-0.01
0.13,-0.06,0.31,0.07,0.099999994,-0.049999997
0.02,-0.049999997,0.12,0.19999999,-0.14999999,-0.04
0.02,-0.049999997,0.07,0.19,-0.26,-0.08
0.22,-0.11,0.41,0.21,0.45,-0.16
0.29999998,-0.39999998,0.51,-0.089999996,0.45,-0.48
0.42,-0.53999996,0.75,-0.35999998,0.41,-0.56
0.34,-0.47,0.65999997,-0.44,0.32,-0.44
0.17,-0.25,0.42,-0.28,0.19999999,-0.12
-0.17999999,0.22,-0.01,0.28,-0.14,0.26999998
-0.59999996,0.85999995,-0.61,0.77,-0.39,0.78999996
-1.15,1.01,-1.4399999,1.0,-1.12,1.06
-1.4,1.5799999,-1.8499999,1.75,-1.4699999,1.48
-1.9599999,1.39,-2.56,1.53,-1.91,1.22
-2.83,0.77,-3.79,0.72999996,-2.54,0.64
-2.8,0.21,-4.11,-0.049999997,-2.86,0.19
-1.92,-0.26,-3.22,-0.63,-2.1699998,-0.26999998
-1.6899999,-0.22999999,-2.87,-0.65,-1.99,-0.22999999
-1.77,-0.25,-2.9399998,-0.61,-2.1299999,-0.29
-1.75,-0.26999998,-2.97,-0.59999996,-2.1499999,-0.32
-1.1999999,-0.35999998,-2.34,-0.72999996,-1.53,-0.39999998
-0.74,-0.35,-1.77,-0.68,-1.16,-0.37
-0.90999997,-0.56,-1.9699999,-0.72999996,-1.23,-0.56
-1.0699999,-0.53999996,-2.08,-0.69,-1.42,-0.61
-0.84,-0.45999998,-1.8499999,-0.53999996,-1.35,-0.59999996
-0.58,-0.48999998,-1.49,-0.64,-1.01,-0.62
-0.55,-0.62,-1.38,-0.71,-0.82,-0.63
-0.93,-0.87,-1.77,-0.90999997,-1.15,-0.84
-0.51,-0.45999998,-1.1899999,-0.48999998,-0.59,-0.39
-0.04,-0.61,-0.62,-0.76,-0.32,-0.53
-0.82,-1.3399999,-1.3399999,-1.5999999,-0.68,-1.15
-1.41,-1.61,-1.99,-1.74,-1.63,-1.66
